d3e38344Heiligenlexikon-1858;Q453698;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e38344Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q453698
d3e38596Heiligenlexikon-1858;Q453698;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e38596Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q453698
d3e38623Heiligenlexikon-1858;Q453698;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e38623Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q453698
d3e38832Heiligenlexikon-1858;Q453698;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e38832Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q453698
d3e38941Heiligenlexikon-1858;Q18026152;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e38941Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q18026152
d3e39035Heiligenlexikon-1858;Q1520143;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e39035Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1520143
d3e39080Heiligenlexikon-1858;Q2841106;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e39080Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2841106
d3e39117Heiligenlexikon-1858;Q2841106;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e39117Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2841106
d3e39139Heiligenlexikon-1858;Q2841106;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e39139Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2841106
d3e39384Heiligenlexikon-1858;Q4740402;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e39384Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q4740402
d3e39579Heiligenlexikon-1858;Q2066947;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e39579Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2066947
d3e39703Heiligenlexikon-1858;Q2670157;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e39703Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2670157
